country,element,item,year,unit,value
Botswana,Other uses (non-food),Aquatic Plants,2019,1000 tonnes,0.0
Botswana,Food,Aquatic Plants,2019,1000 tonnes,0.0
Botswana,Food supply quantity (kg/capita/yr),Aquatic Plants,2019,kg,0.0
Botswana,Food supply (kcal/capita/day),Aquatic Plants,2019,kcal/capita/day,0.0
Botswana,Protein supply quantity (g/capita/day),Aquatic Plants,2019,g/capita/day,0.0
Botswana,Fat supply quantity (g/capita/day),Aquatic Plants,2019,g/capita/day,0.0
Brazil,Production,Bovine Meat,2019,1000 tonnes,10200000000.0
Brazil,Import Quantity,Bovine Meat,2019,1000 tonnes,44000000.0
Brazil,Stock Variation,Bovine Meat,2019,1000 tonnes,25000000.0
Brazil,Export Quantity,Bovine Meat,2019,1000 tonnes,2386000000.0
Brazil,Domestic supply quantity,Bovine Meat,2019,1000 tonnes,7833000000.0
Brazil,Processing,Bovine Meat,2019,1000 tonnes,0.0
Brazil,Residuals,Bovine Meat,2019,1000 tonnes,0.0
Brazil,Food,Bovine Meat,2019,1000 tonnes,7833000000.0
Brazil,Food supply quantity (kg/capita/yr),Bovine Meat,2019,kg,37.12
Brazil,Food supply (kcal/capita/day),Bovine Meat,2019,kcal/capita/day,153.0
Brazil,Protein supply quantity (g/capita/day),Bovine Meat,2019,g/capita/day,13.89
Brazil,Fat supply quantity (g/capita/day),Bovine Meat,2019,g/capita/day,10.44
Brazil,Production,Mutton & Goat Meat,2019,1000 tonnes,133000000.0
Brazil,Import Quantity,Mutton & Goat Meat,2019,1000 tonnes,5000000.0
Brazil,Stock Variation,Mutton & Goat Meat,2019,1000 tonnes,11000000.0
Brazil,Export Quantity,Mutton & Goat Meat,2019,1000 tonnes,0.0
Brazil,Domestic supply quantity,Mutton & Goat Meat,2019,1000 tonnes,127000000.0
Brazil,Residuals,Mutton & Goat Meat,2019,1000 tonnes,0.0
Brazil,Food,Mutton & Goat Meat,2019,1000 tonnes,127000000.0
Brazil,Food supply quantity (kg/capita/yr),Mutton & Goat Meat,2019,kg,0.6
Brazil,Food supply (kcal/capita/day),Mutton & Goat Meat,2019,kcal/capita/day,4.0
Brazil,Protein supply quantity (g/capita/day),Mutton & Goat Meat,2019,g/capita/day,0.23
Brazil,Fat supply quantity (g/capita/day),Mutton & Goat Meat,2019,g/capita/day,0.28
Brazil,Production,Pigmeat,2019,1000 tonnes,4126000000.0
Brazil,Import Quantity,Pigmeat,2019,1000 tonnes,3000000.0
Brazil,Stock Variation,Pigmeat,2019,1000 tonnes,1000000.0
Brazil,Export Quantity,Pigmeat,2019,1000 tonnes,1100000000.0
Brazil,Domestic supply quantity,Pigmeat,2019,1000 tonnes,3028000000.0
Brazil,Processing,Pigmeat,2019,1000 tonnes,0.0
Brazil,Residuals,Pigmeat,2019,1000 tonnes,0.0
Brazil,Food,Pigmeat,2019,1000 tonnes,3028000000.0
Brazil,Food supply quantity (kg/capita/yr),Pigmeat,2019,kg,14.35
Brazil,Food supply (kcal/capita/day),Pigmeat,2019,kcal/capita/day,110.0
Brazil,Protein supply quantity (g/capita/day),Pigmeat,2019,g/capita/day,3.84
Brazil,Fat supply quantity (g/capita/day),Pigmeat,2019,g/capita/day,10.42
Brazil,Production,Poultry Meat,2019,1000 tonnes,14137000000.0
Brazil,Import Quantity,Poultry Meat,2019,1000 tonnes,5000000.0
Brazil,Stock Variation,Poultry Meat,2019,1000 tonnes,136000000.0
Brazil,Export Quantity,Poultry Meat,2019,1000 tonnes,4099000000.0
Brazil,Domestic supply quantity,Poultry Meat,2019,1000 tonnes,9907000000.0
Brazil,Processing,Poultry Meat,2019,1000 tonnes,1000000.0
Brazil,Residuals,Poultry Meat,2019,1000 tonnes,0.0
Brazil,Food,Poultry Meat,2019,1000 tonnes,9906000000.0
Brazil,Food supply quantity (kg/capita/yr),Poultry Meat,2019,kg,46.94
Brazil,Food supply (kcal/capita/day),Poultry Meat,2019,kcal/capita/day,200.0
Brazil,Protein supply quantity (g/capita/day),Poultry Meat,2019,g/capita/day,15.34
Brazil,Fat supply quantity (g/capita/day),Poultry Meat,2019,g/capita/day,15.01
Brazil,Production,"Meat, Other",2019,1000 tonnes,242000000.0
Brazil,Import Quantity,"Meat, Other",2019,1000 tonnes,0.0
Brazil,Stock Variation,"Meat, Other",2019,1000 tonnes,-1000000.0
Brazil,Export Quantity,"Meat, Other",2019,1000 tonnes,130000000.0
Brazil,Domestic supply quantity,"Meat, Other",2019,1000 tonnes,113000000.0
Brazil,Residuals,"Meat, Other",2019,1000 tonnes,0.0
Brazil,Food,"Meat, Other",2019,1000 tonnes,113000000.0
Brazil,Food supply quantity (kg/capita/yr),"Meat, Other",2019,kg,0.54
Brazil,Food supply (kcal/capita/day),"Meat, Other",2019,kcal/capita/day,3.0
Brazil,Protein supply quantity (g/capita/day),"Meat, Other",2019,g/capita/day,0.7
Brazil,Fat supply quantity (g/capita/day),"Meat, Other",2019,g/capita/day,0.03
Brazil,Production,"Offals, Edible",2019,1000 tonnes,1614000000.0
Brazil,Import Quantity,"Offals, Edible",2019,1000 tonnes,8000000.0
Brazil,Export Quantity,"Offals, Edible",2019,1000 tonnes,236000000.0
Brazil,Domestic supply quantity,"Offals, Edible",2019,1000 tonnes,1385000000.0
Brazil,Losses,"Offals, Edible",2019,1000 tonnes,144000000.0
Brazil,Processing,"Offals, Edible",2019,1000 tonnes,336000000.0
Brazil,Other uses (non-food),"Offals, Edible",2019,1000 tonnes,0.0
Brazil,Residuals,"Offals, Edible",2019,1000 tonnes,0.0
Brazil,Food,"Offals, Edible",2019,1000 tonnes,905000000.0
Brazil,Food supply quantity (kg/capita/yr),"Offals, Edible",2019,kg,4.29
Brazil,Food supply (kcal/capita/day),"Offals, Edible",2019,kcal/capita/day,13.0
Brazil,Protein supply quantity (g/capita/day),"Offals, Edible",2019,g/capita/day,2.15
Brazil,Fat supply quantity (g/capita/day),"Offals, Edible",2019,g/capita/day,0.33
Brazil,Production,"Butter, Ghee",2019,1000 tonnes,111000000.0
Brazil,Import Quantity,"Butter, Ghee",2019,1000 tonnes,5000000.0
Brazil,Stock Variation,"Butter, Ghee",2019,1000 tonnes,0.0
Brazil,Export Quantity,"Butter, Ghee",2019,1000 tonnes,0.0
Brazil,Domestic supply quantity,"Butter, Ghee",2019,1000 tonnes,115000000.0
Brazil,Feed,"Butter, Ghee",2019,1000 tonnes,2000000.0
Brazil,Residuals,"Butter, Ghee",2019,1000 tonnes,0.0
Brazil,Food,"Butter, Ghee",2019,1000 tonnes,113000000.0
Brazil,Food supply quantity (kg/capita/yr),"Butter, Ghee",2019,kg,0.54
Brazil,Food supply (kcal/capita/day),"Butter, Ghee",2019,kcal/capita/day,11.0
Brazil,Protein supply quantity (g/capita/day),"Butter, Ghee",2019,g/capita/day,0.01
Brazil,Fat supply quantity (g/capita/day),"Butter, Ghee",2019,g/capita/day,1.19
Brazil,Production,Cream,2019,1000 tonnes,8000000.0
Brazil,Import Quantity,Cream,2019,1000 tonnes,0.0
Brazil,Export Quantity,Cream,2019,1000 tonnes,6000000.0
Brazil,Domestic supply quantity,Cream,2019,1000 tonnes,2000000.0
Brazil,Residuals,Cream,2019,1000 tonnes,0.0
Brazil,Food,Cream,2019,1000 tonnes,2000000.0
Brazil,Food supply quantity (kg/capita/yr),Cream,2019,kg,0.01
Brazil,Food supply (kcal/capita/day),Cream,2019,kcal/capita/day,0.0
Brazil,Protein supply quantity (g/capita/day),Cream,2019,g/capita/day,0.0
Brazil,Fat supply quantity (g/capita/day),Cream,2019,g/capita/day,0.0
Brazil,Production,"Fats, Animals, Raw",2019,1000 tonnes,828000000.0
Brazil,Import Quantity,"Fats, Animals, Raw",2019,1000 tonnes,25000000.0
Brazil,Stock Variation,"Fats, Animals, Raw",2019,1000 tonnes,-3000000.0
Brazil,Export Quantity,"Fats, Animals, Raw",2019,1000 tonnes,9000000.0
Brazil,Domestic supply quantity,"Fats, Animals, Raw",2019,1000 tonnes,847000000.0
Brazil,Losses,"Fats, Animals, Raw",2019,1000 tonnes,30000000.0
Brazil,Other uses (non-food),"Fats, Animals, Raw",2019,1000 tonnes,301000000.0
Brazil,Residuals,"Fats, Animals, Raw",2019,1000 tonnes,-1000000.0
Brazil,Food,"Fats, Animals, Raw",2019,1000 tonnes,517000000.0
Brazil,Food supply quantity (kg/capita/yr),"Fats, Animals, Raw",2019,kg,2.45
Brazil,Food supply (kcal/capita/day),"Fats, Animals, Raw",2019,kcal/capita/day,79.0
Brazil,Protein supply quantity (g/capita/day),"Fats, Animals, Raw",2019,g/capita/day,0.09
Brazil,Fat supply quantity (g/capita/day),"Fats, Animals, Raw",2019,g/capita/day,8.69
Brazil,Production,"Fish, Body Oil",2019,1000 tonnes,3600000.0
Brazil,Import Quantity,"Fish, Body Oil",2019,1000 tonnes,3440000.0
Brazil,Export Quantity,"Fish, Body Oil",2019,1000 tonnes,590000.0
Brazil,Domestic supply quantity,"Fish, Body Oil",2019,1000 tonnes,6450000.0
Brazil,Feed,"Fish, Body Oil",2019,1000 tonnes,6450000.0
Brazil,Other uses (non-food),"Fish, Body Oil",2019,1000 tonnes,0.0
Brazil,Food,"Fish, Body Oil",2019,1000 tonnes,0.0
Brazil,Food supply quantity (kg/capita/yr),"Fish, Body Oil",2019,kg,0.0
Brazil,Food supply (kcal/capita/day),"Fish, Body Oil",2019,kcal/capita/day,0.0
Brazil,Protein supply quantity (g/capita/day),"Fish, Body Oil",2019,g/capita/day,0.0
Brazil,Fat supply quantity (g/capita/day),"Fish, Body Oil",2019,g/capita/day,0.0
Brazil,Import Quantity,"Fish, Liver Oil",2019,1000 tonnes,100000.0
Brazil,Export Quantity,"Fish, Liver Oil",2019,1000 tonnes,0.0
Brazil,Domestic supply quantity,"Fish, Liver Oil",2019,1000 tonnes,100000.0
Brazil,Feed,"Fish, Liver Oil",2019,1000 tonnes,100000.0
Brazil,Other uses (non-food),"Fish, Liver Oil",2019,1000 tonnes,0.0
Brazil,Food,"Fish, Liver Oil",2019,1000 tonnes,0.0
Brazil,Food supply quantity (kg/capita/yr),"Fish, Liver Oil",2019,kg,0.0
Brazil,Food supply (kcal/capita/day),"Fish, Liver Oil",2019,kcal/capita/day,0.0
Brazil,Protein supply quantity (g/capita/day),"Fish, Liver Oil",2019,g/capita/day,0.0
Brazil,Fat supply quantity (g/capita/day),"Fish, Liver Oil",2019,g/capita/day,0.0
Brazil,Production,Eggs,2019,1000 tonnes,3348000000.0
Brazil,Import Quantity,Eggs,2019,1000 tonnes,1000000.0
Brazil,Stock Variation,Eggs,2019,1000 tonnes,9000000.0
Brazil,Export Quantity,Eggs,2019,1000 tonnes,24000000.0
Brazil,Domestic supply quantity,Eggs,2019,1000 tonnes,3314000000.0
Brazil,Seed,Eggs,2019,1000 tonnes,568000000.0
Brazil,Losses,Eggs,2019,1000 tonnes,104000000.0
Brazil,Residuals,Eggs,2019,1000 tonnes,0.0
Brazil,Food,Eggs,2019,1000 tonnes,2642000000.0
Brazil,Food supply quantity (kg/capita/yr),Eggs,2019,kg,12.52
Brazil,Food supply (kcal/capita/day),Eggs,2019,kcal/capita/day,46.0
Brazil,Protein supply quantity (g/capita/day),Eggs,2019,g/capita/day,3.44
Brazil,Fat supply quantity (g/capita/day),Eggs,2019,g/capita/day,3.06
Brazil,Production,Milk - Excluding Butter,2019,1000 tonnes,35129000000.0
Brazil,Import Quantity,Milk - Excluding Butter,2019,1000 tonnes,667000000.0
Brazil,Stock Variation,Milk - Excluding Butter,2019,1000 tonnes,85000000.0
Brazil,Export Quantity,Milk - Excluding Butter,2019,1000 tonnes,53000000.0
Brazil,Domestic supply quantity,Milk - Excluding Butter,2019,1000 tonnes,35658000000.0
Brazil,Feed,Milk - Excluding Butter,2019,1000 tonnes,378000000.0
Brazil,Losses,Milk - Excluding Butter,2019,1000 tonnes,3251000000.0
Brazil,Processing,Milk - Excluding Butter,2019,1000 tonnes,2691000000.0
Brazil,Other uses (non-food),Milk - Excluding Butter,2019,1000 tonnes,5000000.0
Brazil,Residuals,Milk - Excluding Butter,2019,1000 tonnes,0.0
Brazil,Food,Milk - Excluding Butter,2019,1000 tonnes,29333000000.0
Brazil,Food supply quantity (kg/capita/yr),Milk - Excluding Butter,2019,kg,138.99
Brazil,Food supply (kcal/capita/day),Milk - Excluding Butter,2019,kcal/capita/day,243.0
Brazil,Protein supply quantity (g/capita/day),Milk - Excluding Butter,2019,g/capita/day,12.74
Brazil,Fat supply quantity (g/capita/day),Milk - Excluding Butter,2019,g/capita/day,12.85
Brazil,Production,Freshwater Fish,2019,1000 tonnes,732760000.0
Brazil,Import Quantity,Freshwater Fish,2019,1000 tonnes,211820000.0
Brazil,Export Quantity,Freshwater Fish,2019,1000 tonnes,1990000.0
Brazil,Domestic supply quantity,Freshwater Fish,2019,1000 tonnes,942590000.0
Brazil,Other uses (non-food),Freshwater Fish,2019,1000 tonnes,0.0
Brazil,Food,Freshwater Fish,2019,1000 tonnes,942580000.0
Brazil,Food supply quantity (kg/capita/yr),Freshwater Fish,2019,kg,4.47
Brazil,Food supply (kcal/capita/day),Freshwater Fish,2019,kcal/capita/day,8.0
Brazil,Protein supply quantity (g/capita/day),Freshwater Fish,2019,g/capita/day,1.29
Brazil,Fat supply quantity (g/capita/day),Freshwater Fish,2019,g/capita/day,0.29
Brazil,Production,Demersal Fish,2019,1000 tonnes,232200000.0
Brazil,Import Quantity,Demersal Fish,2019,1000 tonnes,317800000.0
Brazil,Stock Variation,Demersal Fish,2019,1000 tonnes,0.0
Brazil,Export Quantity,Demersal Fish,2019,1000 tonnes,20100000.0
Brazil,Domestic supply quantity,Demersal Fish,2019,1000 tonnes,529909999.99999994
Brazil,Other uses (non-food),Demersal Fish,2019,1000 tonnes,0.0
Brazil,Food,Demersal Fish,2019,1000 tonnes,529909999.99999994
Brazil,Food supply quantity (kg/capita/yr),Demersal Fish,2019,kg,2.51
Brazil,Food supply (kcal/capita/day),Demersal Fish,2019,kcal/capita/day,3.0
Brazil,Protein supply quantity (g/capita/day),Demersal Fish,2019,g/capita/day,0.54
Brazil,Fat supply quantity (g/capita/day),Demersal Fish,2019,g/capita/day,0.04
Brazil,Production,Pelagic Fish,2019,1000 tonnes,155690000.0
Brazil,Import Quantity,Pelagic Fish,2019,1000 tonnes,147060000.0
Brazil,Stock Variation,Pelagic Fish,2019,1000 tonnes,0.0
Brazil,Export Quantity,Pelagic Fish,2019,1000 tonnes,54620000.0
Brazil,Domestic supply quantity,Pelagic Fish,2019,1000 tonnes,248120000.0
Brazil,Feed,Pelagic Fish,2019,1000 tonnes,50360000.0
Brazil,Other uses (non-food),Pelagic Fish,2019,1000 tonnes,0.0
Brazil,Food,Pelagic Fish,2019,1000 tonnes,197760000.0
Brazil,Food supply quantity (kg/capita/yr),Pelagic Fish,2019,kg,0.94
Brazil,Food supply (kcal/capita/day),Pelagic Fish,2019,kcal/capita/day,2.0
Brazil,Protein supply quantity (g/capita/day),Pelagic Fish,2019,g/capita/day,0.34
Brazil,Fat supply quantity (g/capita/day),Pelagic Fish,2019,g/capita/day,0.1
Brazil,Production,"Marine Fish, Other",2019,1000 tonnes,29420000.0
Brazil,Import Quantity,"Marine Fish, Other",2019,1000 tonnes,39740000.0
Brazil,Stock Variation,"Marine Fish, Other",2019,1000 tonnes,0.0
Brazil,Export Quantity,"Marine Fish, Other",2019,1000 tonnes,10070000.0
Brazil,Domestic supply quantity,"Marine Fish, Other",2019,1000 tonnes,59090000.0
Brazil,Other uses (non-food),"Marine Fish, Other",2019,1000 tonnes,10000.0
Brazil,Food,"Marine Fish, Other",2019,1000 tonnes,59080000.0
Brazil,Food supply quantity (kg/capita/yr),"Marine Fish, Other",2019,kg,0.28
Brazil,Food supply (kcal/capita/day),"Marine Fish, Other",2019,kcal/capita/day,1.0
Brazil,Protein supply quantity (g/capita/day),"Marine Fish, Other",2019,g/capita/day,0.09
Brazil,Fat supply quantity (g/capita/day),"Marine Fish, Other",2019,g/capita/day,0.01
Brazil,Production,Crustaceans,2019,1000 tonnes,116560000.0
Brazil,Import Quantity,Crustaceans,2019,1000 tonnes,1240000.0
Brazil,Export Quantity,Crustaceans,2019,1000 tonnes,3240000.0
Brazil,Domestic supply quantity,Crustaceans,2019,1000 tonnes,114560000.0
Brazil,Other uses (non-food),Crustaceans,2019,1000 tonnes,1210000.0
Brazil,Food,Crustaceans,2019,1000 tonnes,113350000.0
Brazil,Food supply quantity (kg/capita/yr),Crustaceans,2019,kg,0.54
Brazil,Food supply (kcal/capita/day),Crustaceans,2019,kcal/capita/day,1.0
Brazil,Protein supply quantity (g/capita/day),Crustaceans,2019,g/capita/day,0.14
Brazil,Fat supply quantity (g/capita/day),Crustaceans,2019,g/capita/day,0.01
Brazil,Production,Cephalopods,2019,1000 tonnes,3020000.0
Brazil,Import Quantity,Cephalopods,2019,1000 tonnes,9280000.0
Brazil,Export Quantity,Cephalopods,2019,1000 tonnes,0.0
Brazil,Domestic supply quantity,Cephalopods,2019,1000 tonnes,12300000.0
Brazil,Other uses (non-food),Cephalopods,2019,1000 tonnes,0.0
Brazil,Food,Cephalopods,2019,1000 tonnes,12300000.0
Brazil,Food supply quantity (kg/capita/yr),Cephalopods,2019,kg,0.06
Brazil,Food supply (kcal/capita/day),Cephalopods,2019,kcal/capita/day,0.0
Brazil,Protein supply quantity (g/capita/day),Cephalopods,2019,g/capita/day,0.02
Brazil,Fat supply quantity (g/capita/day),Cephalopods,2019,g/capita/day,0.0
Brazil,Production,"Molluscs, Other",2019,1000 tonnes,29270000.0
Brazil,Import Quantity,"Molluscs, Other",2019,1000 tonnes,4720000.0
Brazil,Stock Variation,"Molluscs, Other",2019,1000 tonnes,0.0
Brazil,Export Quantity,"Molluscs, Other",2019,1000 tonnes,0.0
Brazil,Domestic supply quantity,"Molluscs, Other",2019,1000 tonnes,33980000.0
Brazil,Other uses (non-food),"Molluscs, Other",2019,1000 tonnes,0.0
Brazil,Food,"Molluscs, Other",2019,1000 tonnes,33980000.0
Brazil,Food supply quantity (kg/capita/yr),"Molluscs, Other",2019,kg,0.16
Brazil,Food supply (kcal/capita/day),"Molluscs, Other",2019,kcal/capita/day,0.0
Brazil,Protein supply quantity (g/capita/day),"Molluscs, Other",2019,g/capita/day,0.01
Brazil,Fat supply quantity (g/capita/day),"Molluscs, Other",2019,g/capita/day,0.0
Brazil,Production,"Aquatic Animals, Others",2019,1000 tonnes,210000.0
Brazil,Import Quantity,"Aquatic Animals, Others",2019,1000 tonnes,10000.0
Brazil,Export Quantity,"Aquatic Animals, Others",2019,1000 tonnes,10000.0
Brazil,Domestic supply quantity,"Aquatic Animals, Others",2019,1000 tonnes,200000.0
Brazil,Other uses (non-food),"Aquatic Animals, Others",2019,1000 tonnes,0.0
Brazil,Food,"Aquatic Animals, Others",2019,1000 tonnes,200000.0
Brazil,Food supply quantity (kg/capita/yr),"Aquatic Animals, Others",2019,kg,0.0
Brazil,Food supply (kcal/capita/day),"Aquatic Animals, Others",2019,kcal/capita/day,0.0
Brazil,Protein supply quantity (g/capita/day),"Aquatic Animals, Others",2019,g/capita/day,0.0
Brazil,Fat supply quantity (g/capita/day),"Aquatic Animals, Others",2019,g/capita/day,0.0
Brazil,Production,Aquatic Plants,2019,1000 tonnes,0.0
Brazil,Import Quantity,Aquatic Plants,2019,1000 tonnes,1850000.0
Brazil,Export Quantity,Aquatic Plants,2019,1000 tonnes,290000.0
Brazil,Domestic supply quantity,Aquatic Plants,2019,1000 tonnes,1560000.0
Brazil,Other uses (non-food),Aquatic Plants,2019,1000 tonnes,1560000.0
Brazil,Food,Aquatic Plants,2019,1000 tonnes,0.0
Brazil,Food supply quantity (kg/capita/yr),Aquatic Plants,2019,kg,0.0
Brazil,Food supply (kcal/capita/day),Aquatic Plants,2019,kcal/capita/day,0.0
Brazil,Protein supply quantity (g/capita/day),Aquatic Plants,2019,g/capita/day,0.0
Brazil,Fat supply quantity (g/capita/day),Aquatic Plants,2019,g/capita/day,0.0
Bulgaria,Production,Bovine Meat,2019,1000 tonnes,18000000.0
Bulgaria,Import Quantity,Bovine Meat,2019,1000 tonnes,14000000.0
Bulgaria,Stock Variation,Bovine Meat,2019,1000 tonnes,2000000.0
Bulgaria,Export Quantity,Bovine Meat,2019,1000 tonnes,1000000.0
Bulgaria,Domestic supply quantity,Bovine Meat,2019,1000 tonnes,29000000.0
Bulgaria,Losses,Bovine Meat,2019,1000 tonnes,0.0
Bulgaria,Processing,Bovine Meat,2019,1000 tonnes,2000000.0
Bulgaria,Residuals,Bovine Meat,2019,1000 tonnes,0.0
Bulgaria,Food,Bovine Meat,2019,1000 tonnes,28000000.0
Bulgaria,Food supply quantity (kg/capita/yr),Bovine Meat,2019,kg,3.93
Bulgaria,Food supply (kcal/capita/day),Bovine Meat,2019,kcal/capita/day,12.0
Bulgaria,Protein supply quantity (g/capita/day),Bovine Meat,2019,g/capita/day,1.51
Bulgaria,Fat supply quantity (g/capita/day),Bovine Meat,2019,g/capita/day,0.65
Bulgaria,Production,Mutton & Goat Meat,2019,1000 tonnes,9000000.0
Bulgaria,Import Quantity,Mutton & Goat Meat,2019,1000 tonnes,2000000.0
Bulgaria,Stock Variation,Mutton & Goat Meat,2019,1000 tonnes,0.0
Bulgaria,Export Quantity,Mutton & Goat Meat,2019,1000 tonnes,1000000.0
Bulgaria,Domestic supply quantity,Mutton & Goat Meat,2019,1000 tonnes,10000000.0
Bulgaria,Losses,Mutton & Goat Meat,2019,1000 tonnes,0.0
Bulgaria,Residuals,Mutton & Goat Meat,2019,1000 tonnes,0.0
Bulgaria,Food,Mutton & Goat Meat,2019,1000 tonnes,10000000.0
Bulgaria,Food supply quantity (kg/capita/yr),Mutton & Goat Meat,2019,kg,1.38
Bulgaria,Food supply (kcal/capita/day),Mutton & Goat Meat,2019,kcal/capita/day,8.0
Bulgaria,Protein supply quantity (g/capita/day),Mutton & Goat Meat,2019,g/capita/day,0.49
Bulgaria,Fat supply quantity (g/capita/day),Mutton & Goat Meat,2019,g/capita/day,0.67
Bulgaria,Production,Pigmeat,2019,1000 tonnes,82000000.0
Bulgaria,Import Quantity,Pigmeat,2019,1000 tonnes,166000000.0
Bulgaria,Stock Variation,Pigmeat,2019,1000 tonnes,8000000.0
Bulgaria,Export Quantity,Pigmeat,2019,1000 tonnes,18000000.0
Bulgaria,Domestic supply quantity,Pigmeat,2019,1000 tonnes,221000000.0
Bulgaria,Losses,Pigmeat,2019,1000 tonnes,0.0
Bulgaria,Processing,Pigmeat,2019,1000 tonnes,0.0
Bulgaria,Residuals,Pigmeat,2019,1000 tonnes,0.0
Bulgaria,Food,Pigmeat,2019,1000 tonnes,221000000.0
Bulgaria,Food supply quantity (kg/capita/yr),Pigmeat,2019,kg,31.61
Bulgaria,Food supply (kcal/capita/day),Pigmeat,2019,kcal/capita/day,146.0
Bulgaria,Protein supply quantity (g/capita/day),Pigmeat,2019,g/capita/day,8.68
Bulgaria,Fat supply quantity (g/capita/day),Pigmeat,2019,g/capita/day,12.11
